grid_id,latitude,longitude,sat_no2_avg,sat_no2_count,sat_o3_avg,sat_o3_count,sat_aod_avg,sat_aod_count
GRID_10.1_-122.0,10.08400836100821,-121.96912193513501,,,,,,
GRID_10.1_-120.0,10.08400836100821,-119.96912193513501,,,,,,
GRID_10.1_-118.0,10.08400836100821,-117.96912193513501,,,,,,
GRID_10.1_-116.0,10.08400836100821,-115.96912193513501,,,,,,
GRID_10.1_-114.0,10.08400836100821,-113.96912193513501,,,,,,
GRID_10.1_-112.0,10.08400836100821,-111.96912193513501,,,,,,
GRID_10.1_-110.0,10.08400836100821,-109.96912193513501,,,,,,
GRID_10.1_-108.0,10.08400836100821,-107.96912193513501,,,,,,
GRID_10.1_-106.0,10.08400836100821,-105.96912193513501,,,,,,
GRID_10.1_-104.0,10.08400836100821,-103.96912193513501,,,,,,
GRID_10.1_-102.0,10.08400836100821,-101.96912193513501,,,,,,
GRID_10.1_-100.0,10.08400836100821,-99.96912193513501,,,,,,
GRID_10.1_-98.0,10.08400836100821,-97.96912193513501,,,,,,
GRID_10.1_-96.0,10.08400836100821,-95.96912193513501,,,,,,
GRID_10.1_-94.0,10.08400836100821,-93.96912193513501,,,,,,
GRID_10.1_-92.0,10.08400836100821,-91.96912193513501,,,,,,
GRID_10.1_-90.0,10.08400836100821,-89.96912193513501,,,,,,
GRID_10.1_-88.0,10.08400836100821,-87.96912193513501,,,,,,
GRID_10.1_-86.0,10.08400836100821,-85.96912193513501,,,,,,
GRID_10.1_-84.0,10.08400836100821,-83.96912193513501,,,,,,
GRID_10.1_-82.0,10.08400836100821,-81.96912193513501,,,,,,
GRID_10.1_-80.0,10.08400836100821,-79.96912193513501,,,,,,
GRID_10.1_-78.0,10.08400836100821,-77.96912193513501,,,,,,
GRID_10.1_-76.0,10.08400836100821,-75.96912193513501,,,,,,
GRID_10.1_-74.0,10.08400836100821,-73.96912193513501,,,,,,
GRID_10.1_-72.0,10.08400836100821,-71.96912193513501,,,,,,
GRID_10.1_-70.0,10.08400836100821,-69.96912193513501,,,,,,
GRID_10.1_-68.0,10.08400836100821,-67.96912193513501,,,,,,
GRID_10.1_-66.0,10.08400836100821,-65.96912193513501,,,,,,
GRID_10.1_-64.0,10.08400836100821,-63.96912193513501,,,,,,
GRID_10.1_-62.0,10.08400836100821,-61.96912193513501,,,,,,
GRID_10.1_-60.0,10.08400836100821,-59.96912193513501,,,,,,
GRID_10.1_-58.0,10.08400836100821,-57.96912193513501,,,,,,
GRID_10.1_-56.0,10.08400836100821,-55.96912193513501,,,,,,
GRID_10.1_-54.0,10.08400836100821,-53.96912193513501,,,,,,
GRID_10.1_-52.0,10.08400836100821,-51.96912193513501,,,,,,
GRID_10.1_-50.0,10.08400836100821,-49.96912193513501,,,,,,
GRID_12.1_-180.0,12.08400836100821,-179.969121935135,,,,,,
GRID_12.1_-178.0,12.08400836100821,-177.969121935135,,,,,,
GRID_12.1_-176.0,12.08400836100821,-175.969121935135,,,,,,
GRID_12.1_-174.0,12.08400836100821,-173.969121935135,,,,,,
GRID_12.1_-172.0,12.08400836100821,-171.969121935135,,,,,,
GRID_12.1_-170.0,12.08400836100821,-169.969121935135,,,,,,
GRID_12.1_-168.0,12.08400836100821,-167.969121935135,,,,,,
GRID_12.1_-166.0,12.08400836100821,-165.969121935135,,,,,,
GRID_12.1_-164.0,12.08400836100821,-163.969121935135,,,,,,
GRID_12.1_-162.0,12.08400836100821,-161.969121935135,,,,,,
GRID_12.1_-160.0,12.08400836100821,-159.969121935135,,,,,,
GRID_12.1_-158.0,12.08400836100821,-157.969121935135,,,,,,
GRID_12.1_-156.0,12.08400836100821,-155.969121935135,,,,,,
GRID_12.1_-154.0,12.08400836100821,-153.969121935135,,,,,,
GRID_12.1_-152.0,12.08400836100821,-151.969121935135,,,,,,
GRID_12.1_-150.0,12.08400836100821,-149.969121935135,,,,,,
GRID_12.1_-148.0,12.08400836100821,-147.969121935135,,,,,,
GRID_12.1_-146.0,12.08400836100821,-145.969121935135,,,,,,
GRID_12.1_-144.0,12.08400836100821,-143.969121935135,,,,,,
GRID_12.1_-142.0,12.08400836100821,-141.969121935135,,,,,,
GRID_12.1_-140.0,12.08400836100821,-139.969121935135,,,,,,
GRID_12.1_-138.0,12.08400836100821,-137.969121935135,,,,,,
GRID_12.1_-136.0,12.08400836100821,-135.969121935135,,,,,,
GRID_12.1_-134.0,12.08400836100821,-133.969121935135,,,,,,
GRID_12.1_-132.0,12.08400836100821,-131.969121935135,,,,,,
GRID_12.1_-130.0,12.08400836100821,-129.969121935135,,,,,,
GRID_12.1_-128.0,12.08400836100821,-127.96912193513501,,,,,,
GRID_12.1_-126.0,12.08400836100821,-125.96912193513501,,,,,,
GRID_12.1_-124.0,12.08400836100821,-123.96912193513501,,,,,,
GRID_12.1_-122.0,12.08400836100821,-121.96912193513501,,,,,,
GRID_12.1_-120.0,12.08400836100821,-119.96912193513501,,,,,,
GRID_12.1_-118.0,12.08400836100821,-117.96912193513501,,,,,,
GRID_12.1_-116.0,12.08400836100821,-115.96912193513501,,,,,,
GRID_12.1_-114.0,12.08400836100821,-113.96912193513501,,,,,,
GRID_12.1_-112.0,12.08400836100821,-111.96912193513501,,,,,,
GRID_12.1_-110.0,12.08400836100821,-109.96912193513501,,,,,,
GRID_12.1_-108.0,12.08400836100821,-107.96912193513501,,,,,,
GRID_12.1_-106.0,12.08400836100821,-105.96912193513501,,,,,,
GRID_12.1_-104.0,12.08400836100821,-103.96912193513501,,,,,,
GRID_12.1_-102.0,12.08400836100821,-101.96912193513501,,,,,,
GRID_12.1_-100.0,12.08400836100821,-99.96912193513501,,,,,,
GRID_12.1_-98.0,12.08400836100821,-97.96912193513501,,,,,,
GRID_12.1_-96.0,12.08400836100821,-95.96912193513501,,,,,,
GRID_12.1_-94.0,12.08400836100821,-93.96912193513501,,,,,,
GRID_12.1_-92.0,12.08400836100821,-91.96912193513501,,,,,,
GRID_12.1_-90.0,12.08400836100821,-89.96912193513501,,,,,,
GRID_12.1_-88.0,12.08400836100821,-87.96912193513501,,,,,,
GRID_12.1_-86.0,12.08400836100821,-85.96912193513501,,,,,,
GRID_12.1_-84.0,12.08400836100821,-83.96912193513501,,,,,,
GRID_12.1_-82.0,12.08400836100821,-81.96912193513501,,,,,,
GRID_12.1_-80.0,12.08400836100821,-79.96912193513501,,,,,,
GRID_12.1_-78.0,12.08400836100821,-77.96912193513501,,,,,,
GRID_12.1_-76.0,12.08400836100821,-75.96912193513501,,,,,,
GRID_12.1_-74.0,12.08400836100821,-73.96912193513501,,,,,,
GRID_12.1_-72.0,12.08400836100821,-71.96912193513501,,,,,,
GRID_12.1_-70.0,12.08400836100821,-69.96912193513501,,,,,,
GRID_12.1_-68.0,12.08400836100821,-67.96912193513501,,,,,,
GRID_12.1_-66.0,12.08400836100821,-65.96912193513501,,,,,,
GRID_12.1_-64.0,12.08400836100821,-63.96912193513501,,,,,,
GRID_12.1_-62.0,12.08400836100821,-61.96912193513501,,,,,,
GRID_12.1_-60.0,12.08400836100821,-59.96912193513501,,,,,,
GRID_12.1_-58.0,12.08400836100821,-57.96912193513501,,,,,,
GRID_12.1_-56.0,12.08400836100821,-55.96912193513501,,,,,,
GRID_12.1_-54.0,12.08400836100821,-53.96912193513501,,,,,,
GRID_12.1_-52.0,12.08400836100821,-51.96912193513501,,,,,,
GRID_12.1_-50.0,12.08400836100821,-49.96912193513501,,,,,,
GRID_14.1_-180.0,14.08400836100821,-179.969121935135,,,,,,
GRID_14.1_-178.0,14.08400836100821,-177.969121935135,,,,,,
GRID_14.1_-176.0,14.08400836100821,-175.969121935135,,,,,,
GRID_14.1_-174.0,14.08400836100821,-173.969121935135,,,,,,
GRID_14.1_-172.0,14.08400836100821,-171.969121935135,,,,,,
GRID_14.1_-170.0,14.08400836100821,-169.969121935135,,,,,,
GRID_14.1_-168.0,14.08400836100821,-167.969121935135,,,,,,
GRID_14.1_-166.0,14.08400836100821,-165.969121935135,,,,,,
GRID_14.1_-164.0,14.08400836100821,-163.969121935135,,,,,,
GRID_14.1_-162.0,14.08400836100821,-161.969121935135,,,,,,
GRID_14.1_-160.0,14.08400836100821,-159.969121935135,,,,,,
GRID_14.1_-158.0,14.08400836100821,-157.969121935135,,,,,,
GRID_14.1_-156.0,14.08400836100821,-155.969121935135,,,,,,
GRID_14.1_-154.0,14.08400836100821,-153.969121935135,,,,,,
GRID_14.1_-152.0,14.08400836100821,-151.969121935135,,,,,,
GRID_14.1_-150.0,14.08400836100821,-149.969121935135,,,,,,
GRID_14.1_-148.0,14.08400836100821,-147.969121935135,,,,,,
GRID_14.1_-146.0,14.08400836100821,-145.969121935135,,,,,,
GRID_14.1_-144.0,14.08400836100821,-143.969121935135,,,,,,
GRID_14.1_-142.0,14.08400836100821,-141.969121935135,,,,,,
GRID_14.1_-140.0,14.08400836100821,-139.969121935135,,,,,,
GRID_14.1_-138.0,14.08400836100821,-137.969121935135,,,,,,
GRID_14.1_-136.0,14.08400836100821,-135.969121935135,,,,,,
GRID_14.1_-134.0,14.08400836100821,-133.969121935135,,,,,,
GRID_14.1_-132.0,14.08400836100821,-131.969121935135,,,,,,
GRID_14.1_-130.0,14.08400836100821,-129.969121935135,,,,,,
GRID_14.1_-128.0,14.08400836100821,-127.96912193513501,,,,,,
GRID_14.1_-126.0,14.08400836100821,-125.96912193513501,,,,,,
GRID_14.1_-124.0,14.08400836100821,-123.96912193513501,,,,,,
GRID_14.1_-122.0,14.08400836100821,-121.96912193513501,,,,,,
GRID_14.1_-120.0,14.08400836100821,-119.96912193513501,,,,,,
GRID_14.1_-118.0,14.08400836100821,-117.96912193513501,,,,,,
GRID_14.1_-116.0,14.08400836100821,-115.96912193513501,,,,,,
GRID_14.1_-114.0,14.08400836100821,-113.96912193513501,,,,,,
GRID_14.1_-112.0,14.08400836100821,-111.96912193513501,,,,,,
GRID_14.1_-110.0,14.08400836100821,-109.96912193513501,,,,,,
GRID_14.1_-108.0,14.08400836100821,-107.96912193513501,,,,,,
GRID_14.1_-106.0,14.08400836100821,-105.96912193513501,,,,,,
GRID_14.1_-104.0,14.08400836100821,-103.96912193513501,,,,,,
GRID_14.1_-102.0,14.08400836100821,-101.96912193513501,,,,,,
GRID_14.1_-100.0,14.08400836100821,-99.96912193513501,,,,,,
GRID_14.1_-98.0,14.08400836100821,-97.96912193513501,,,,,,
GRID_14.1_-96.0,14.08400836100821,-95.96912193513501,,,,,,
GRID_14.1_-94.0,14.08400836100821,-93.96912193513501,,,,,,
GRID_14.1_-92.0,14.08400836100821,-91.96912193513501,,,,,,
GRID_14.1_-90.0,14.08400836100821,-89.96912193513501,,,,,,
GRID_14.1_-88.0,14.08400836100821,-87.96912193513501,,,,,,
GRID_14.1_-86.0,14.08400836100821,-85.96912193513501,,,,,,
GRID_14.1_-84.0,14.08400836100821,-83.96912193513501,,,,,,
GRID_14.1_-82.0,14.08400836100821,-81.96912193513501,,,,,,
GRID_14.1_-80.0,14.08400836100821,-79.96912193513501,,,,,,
GRID_14.1_-78.0,14.08400836100821,-77.96912193513501,,,,,,
GRID_14.1_-76.0,14.08400836100821,-75.96912193513501,,,,,,
GRID_14.1_-74.0,14.08400836100821,-73.96912193513501,,,,,,
GRID_14.1_-72.0,14.08400836100821,-71.96912193513501,,,,,,
GRID_14.1_-70.0,14.08400836100821,-69.96912193513501,,,,,,
GRID_14.1_-68.0,14.08400836100821,-67.96912193513501,,,,,,
GRID_14.1_-66.0,14.08400836100821,-65.96912193513501,,,,,,
GRID_14.1_-64.0,14.08400836100821,-63.96912193513501,,,,,,
GRID_14.1_-62.0,14.08400836100821,-61.96912193513501,,,,,,
GRID_14.1_-60.0,14.08400836100821,-59.96912193513501,,,,,,
GRID_14.1_-58.0,14.08400836100821,-57.96912193513501,,,,,,
GRID_14.1_-56.0,14.08400836100821,-55.96912193513501,,,,,,
GRID_14.1_-54.0,14.08400836100821,-53.96912193513501,,,,,,
GRID_14.1_-52.0,14.08400836100821,-51.96912193513501,,,,,,
GRID_14.1_-50.0,14.08400836100821,-49.96912193513501,,,,,,
GRID_16.1_-180.0,16.08400836100821,-179.969121935135,,,,,,
GRID_16.1_-178.0,16.08400836100821,-177.969121935135,,,,,,
GRID_16.1_-176.0,16.08400836100821,-175.969121935135,,,,,,
GRID_16.1_-174.0,16.08400836100821,-173.969121935135,,,,,,
GRID_16.1_-172.0,16.08400836100821,-171.969121935135,,,,,,
GRID_16.1_-170.0,16.08400836100821,-169.969121935135,,,,,,
GRID_16.1_-168.0,16.08400836100821,-167.969121935135,,,,,,
GRID_16.1_-166.0,16.08400836100821,-165.969121935135,,,,,,
GRID_16.1_-164.0,16.08400836100821,-163.969121935135,,,,,,
GRID_16.1_-162.0,16.08400836100821,-161.969121935135,,,,,,
GRID_16.1_-160.0,16.08400836100821,-159.969121935135,,,,,,
GRID_16.1_-158.0,16.08400836100821,-157.969121935135,,,,,,
GRID_16.1_-156.0,16.08400836100821,-155.969121935135,3664089.6091455314,1.0,261.40904611216223,1.0,,
GRID_16.1_-154.0,16.08400836100821,-153.969121935135,,,,,,
GRID_16.1_-152.0,16.08400836100821,-151.969121935135,,,,,,
GRID_16.1_-150.0,16.08400836100821,-149.969121935135,,,,,,
GRID_16.1_-148.0,16.08400836100821,-147.969121935135,,,,,,
GRID_16.1_-146.0,16.08400836100821,-145.969121935135,,,,,,
GRID_16.1_-144.0,16.08400836100821,-143.969121935135,,,,,,
GRID_16.1_-142.0,16.08400836100821,-141.969121935135,,,,,,
GRID_16.1_-140.0,16.08400836100821,-139.969121935135,,,,,,
GRID_16.1_-138.0,16.08400836100821,-137.969121935135,,,,,,
GRID_16.1_-136.0,16.08400836100821,-135.969121935135,,,,,,
GRID_16.1_-134.0,16.08400836100821,-133.969121935135,,,,,,
GRID_16.1_-132.0,16.08400836100821,-131.969121935135,,,,,,
GRID_16.1_-130.0,16.08400836100821,-129.969121935135,,,,,,
GRID_16.1_-128.0,16.08400836100821,-127.96912193513501,,,,,,
GRID_16.1_-126.0,16.08400836100821,-125.96912193513501,,,,,,
GRID_16.1_-124.0,16.08400836100821,-123.96912193513501,,,,,,
GRID_16.1_-122.0,16.08400836100821,-121.96912193513501,,,,,,
GRID_16.1_-120.0,16.08400836100821,-119.96912193513501,,,,,,
GRID_16.1_-118.0,16.08400836100821,-117.96912193513501,,,,,,
GRID_16.1_-116.0,16.08400836100821,-115.96912193513501,1985327.266466341,1.0,200.12943282702466,1.0,,
GRID_16.1_-114.0,16.08400836100821,-113.96912193513501,,,,,,
GRID_16.1_-112.0,16.08400836100821,-111.96912193513501,,,,,,
GRID_16.1_-110.0,16.08400836100821,-109.96912193513501,,,,,,
GRID_16.1_-108.0,16.08400836100821,-107.96912193513501,,,,,,
GRID_16.1_-106.0,16.08400836100821,-105.96912193513501,,,,,,
GRID_16.1_-104.0,16.08400836100821,-103.96912193513501,,,,,,
GRID_16.1_-102.0,16.08400836100821,-101.96912193513501,,,,,,
GRID_16.1_-100.0,16.08400836100821,-99.96912193513501,,,,,,
GRID_16.1_-98.0,16.08400836100821,-97.96912193513501,,,,,,
GRID_16.1_-96.0,16.08400836100821,-95.96912193513501,,,,,,
GRID_16.1_-94.0,16.08400836100821,-93.96912193513501,,,,,,
GRID_16.1_-92.0,16.08400836100821,-91.96912193513501,,,,,,
GRID_16.1_-90.0,16.08400836100821,-89.96912193513501,,,,,,
GRID_16.1_-88.0,16.08400836100821,-87.96912193513501,,,,,,
GRID_16.1_-86.0,16.08400836100821,-85.96912193513501,,,,,,
GRID_16.1_-84.0,16.08400836100821,-83.96912193513501,,,,,,
GRID_16.1_-82.0,16.08400836100821,-81.96912193513501,,,,,,
GRID_16.1_-80.0,16.08400836100821,-79.96912193513501,,,,,,
GRID_16.1_-78.0,16.08400836100821,-77.96912193513501,,,,,,
GRID_16.1_-76.0,16.08400836100821,-75.96912193513501,,,,,,
GRID_16.1_-74.0,16.08400836100821,-73.96912193513501,,,,,,
GRID_16.1_-72.0,16.08400836100821,-71.96912193513501,,,,,,
GRID_16.1_-70.0,16.08400836100821,-69.96912193513501,,,,,,
GRID_16.1_-68.0,16.08400836100821,-67.96912193513501,,,,,,
GRID_16.1_-66.0,16.08400836100821,-65.96912193513501,,,,,,
GRID_16.1_-64.0,16.08400836100821,-63.96912193513501,,,,,,
GRID_16.1_-62.0,16.08400836100821,-61.96912193513501,,,,,,
GRID_16.1_-60.0,16.08400836100821,-59.96912193513501,,,,,,
GRID_16.1_-58.0,16.08400836100821,-57.96912193513501,,,,,,
GRID_16.1_-56.0,16.08400836100821,-55.96912193513501,,,,,,
GRID_16.1_-54.0,16.08400836100821,-53.96912193513501,,,,,,
GRID_16.1_-52.0,16.08400836100821,-51.96912193513501,,,,,,
GRID_16.1_-50.0,16.08400836100821,-49.96912193513501,,,,,,
GRID_18.1_-180.0,18.08400836100821,-179.969121935135,,,,,,
GRID_18.1_-178.0,18.08400836100821,-177.969121935135,,,,,,
GRID_18.1_-176.0,18.08400836100821,-175.969121935135,,,,,,
GRID_18.1_-174.0,18.08400836100821,-173.969121935135,,,,,,
GRID_18.1_-172.0,18.08400836100821,-171.969121935135,,,,,,
GRID_18.1_-170.0,18.08400836100821,-169.969121935135,,,,,,
GRID_18.1_-168.0,18.08400836100821,-167.969121935135,,,,,,
GRID_18.1_-166.0,18.08400836100821,-165.969121935135,,,,,,
GRID_18.1_-164.0,18.08400836100821,-163.969121935135,,,,,,
GRID_18.1_-162.0,18.08400836100821,-161.969121935135,,,,,,
GRID_18.1_-160.0,18.08400836100821,-159.969121935135,,,,,,
GRID_18.1_-158.0,18.08400836100821,-157.969121935135,,,,,,
GRID_18.1_-156.0,18.08400836100821,-155.969121935135,,,,,,
GRID_18.1_-154.0,18.08400836100821,-153.969121935135,,,,,,
GRID_18.1_-152.0,18.08400836100821,-151.969121935135,,,,,,
GRID_18.1_-150.0,18.08400836100821,-149.969121935135,,,,,,
GRID_18.1_-148.0,18.08400836100821,-147.969121935135,,,,,,
GRID_18.1_-146.0,18.08400836100821,-145.969121935135,,,,,,
GRID_18.1_-144.0,18.08400836100821,-143.969121935135,,,,,,
GRID_18.1_-142.0,18.08400836100821,-141.969121935135,,,,,,
GRID_18.1_-140.0,18.08400836100821,-139.969121935135,,,,,,
GRID_18.1_-138.0,18.08400836100821,-137.969121935135,,,,,,
GRID_18.1_-136.0,18.08400836100821,-135.969121935135,,,,,,
GRID_18.1_-134.0,18.08400836100821,-133.969121935135,,,,,,
GRID_18.1_-132.0,18.08400836100821,-131.969121935135,,,,,,
GRID_18.1_-130.0,18.08400836100821,-129.969121935135,,,,,,
GRID_18.1_-128.0,18.08400836100821,-127.96912193513501,,,,,,
GRID_18.1_-126.0,18.08400836100821,-125.96912193513501,,,,,,
GRID_18.1_-124.0,18.08400836100821,-123.96912193513501,,,,,,
GRID_18.1_-122.0,18.08400836100821,-121.96912193513501,,,,,,
GRID_18.1_-120.0,18.08400836100821,-119.96912193513501,,,,,,
GRID_18.1_-118.0,18.08400836100821,-117.96912193513501,,,,,,
GRID_18.1_-116.0,18.08400836100821,-115.96912193513501,,,,,,
GRID_18.1_-114.0,18.08400836100821,-113.96912193513501,,,,,,
GRID_18.1_-112.0,18.08400836100821,-111.96912193513501,,,,,,
GRID_18.1_-110.0,18.08400836100821,-109.96912193513501,,,,,,
GRID_18.1_-108.0,18.08400836100821,-107.96912193513501,,,,,,
GRID_18.1_-106.0,18.08400836100821,-105.96912193513501,,,,,,
GRID_18.1_-104.0,18.08400836100821,-103.96912193513501,,,,,,
GRID_18.1_-102.0,18.08400836100821,-101.96912193513501,,,,,,
GRID_18.1_-100.0,18.08400836100821,-99.96912193513501,,,,,,
GRID_18.1_-98.0,18.08400836100821,-97.96912193513501,,,,,,
GRID_18.1_-96.0,18.08400836100821,-95.96912193513501,,,,,,
GRID_18.1_-94.0,18.08400836100821,-93.96912193513501,,,,,,
GRID_18.1_-92.0,18.08400836100821,-91.96912193513501,,,,,,
GRID_18.1_-90.0,18.08400836100821,-89.96912193513501,,,,,,
GRID_18.1_-88.0,18.08400836100821,-87.96912193513501,,,,,,
GRID_18.1_-86.0,18.08400836100821,-85.96912193513501,,,,,,
GRID_18.1_-84.0,18.08400836100821,-83.96912193513501,,,,,,
GRID_18.1_-82.0,18.08400836100821,-81.96912193513501,,,,,,
GRID_18.1_-80.0,18.08400836100821,-79.96912193513501,,,,,,
GRID_18.1_-78.0,18.08400836100821,-77.96912193513501,,,,,,
GRID_18.1_-76.0,18.08400836100821,-75.96912193513501,,,,,,
GRID_18.1_-74.0,18.08400836100821,-73.96912193513501,,,,,,
GRID_18.1_-72.0,18.08400836100821,-71.96912193513501,,,,,,
GRID_18.1_-70.0,18.08400836100821,-69.96912193513501,,,,,,
GRID_18.1_-68.0,18.08400836100821,-67.96912193513501,,,,,,
GRID_18.1_-66.0,18.08400836100821,-65.96912193513501,,,,,,
GRID_18.1_-64.0,18.08400836100821,-63.96912193513501,,,,,,
GRID_18.1_-62.0,18.08400836100821,-61.96912193513501,,,,,,
GRID_18.1_-60.0,18.08400836100821,-59.96912193513501,,,,,,
GRID_18.1_-58.0,18.08400836100821,-57.96912193513501,,,,,,
GRID_18.1_-56.0,18.08400836100821,-55.96912193513501,,,,,,
GRID_18.1_-54.0,18.08400836100821,-53.96912193513501,,,,,,
GRID_18.1_-52.0,18.08400836100821,-51.96912193513501,,,,,,
GRID_18.1_-50.0,18.08400836100821,-49.96912193513501,,,,,,
GRID_20.1_-180.0,20.08400836100821,-179.969121935135,,,,,,
GRID_20.1_-178.0,20.08400836100821,-177.969121935135,,,,,,
GRID_20.1_-176.0,20.08400836100821,-175.969121935135,,,,,,
GRID_20.1_-174.0,20.08400836100821,-173.969121935135,,,,,,
GRID_20.1_-172.0,20.08400836100821,-171.969121935135,,,,,,
GRID_20.1_-170.0,20.08400836100821,-169.969121935135,,,,,,
GRID_20.1_-168.0,20.08400836100821,-167.969121935135,,,,,,
GRID_20.1_-166.0,20.08400836100821,-165.969121935135,,,,,,
GRID_20.1_-164.0,20.08400836100821,-163.969121935135,,,,,,
GRID_20.1_-162.0,20.08400836100821,-161.969121935135,,,,,,
GRID_20.1_-160.0,20.08400836100821,-159.969121935135,,,,,,
GRID_20.1_-158.0,20.08400836100821,-157.969121935135,,,,,,
GRID_20.1_-156.0,20.08400836100821,-155.969121935135,,,,,,
GRID_20.1_-154.0,20.08400836100821,-153.969121935135,,,,,,
GRID_20.1_-152.0,20.08400836100821,-151.969121935135,,,,,,
GRID_20.1_-150.0,20.08400836100821,-149.969121935135,,,,,,
GRID_20.1_-148.0,20.08400836100821,-147.969121935135,,,,,,
GRID_20.1_-146.0,20.08400836100821,-145.969121935135,,,,,,
GRID_20.1_-144.0,20.08400836100821,-143.969121935135,,,,,,
GRID_20.1_-142.0,20.08400836100821,-141.969121935135,,,,,,
GRID_20.1_-140.0,20.08400836100821,-139.969121935135,,,,,,
GRID_20.1_-138.0,20.08400836100821,-137.969121935135,,,,,,
GRID_20.1_-136.0,20.08400836100821,-135.969121935135,,,,,,
GRID_20.1_-134.0,20.08400836100821,-133.969121935135,,,,,,
GRID_20.1_-132.0,20.08400836100821,-131.969121935135,,,,,,
GRID_20.1_-130.0,20.08400836100821,-129.969121935135,,,,,,
GRID_20.1_-128.0,20.08400836100821,-127.96912193513501,,,,,,
GRID_20.1_-126.0,20.08400836100821,-125.96912193513501,,,,,,
GRID_20.1_-124.0,20.08400836100821,-123.96912193513501,,,,,,
GRID_20.1_-122.0,20.08400836100821,-121.96912193513501,,,,,,
GRID_20.1_-120.0,20.08400836100821,-119.96912193513501,,,,,,
GRID_20.1_-118.0,20.08400836100821,-117.96912193513501,,,,,,
GRID_20.1_-116.0,20.08400836100821,-115.96912193513501,,,,,,
GRID_20.1_-114.0,20.08400836100821,-113.96912193513501,,,,,,
GRID_20.1_-112.0,20.08400836100821,-111.96912193513501,,,,,,
GRID_20.1_-110.0,20.08400836100821,-109.96912193513501,,,,,,
GRID_20.1_-108.0,20.08400836100821,-107.96912193513501,,,,,,
GRID_20.1_-106.0,20.08400836100821,-105.96912193513501,,,,,,
GRID_20.1_-104.0,20.08400836100821,-103.96912193513501,,,,,,
GRID_20.1_-102.0,20.08400836100821,-101.96912193513501,,,,,,
GRID_20.1_-100.0,20.08400836100821,-99.96912193513501,,,,,,
GRID_20.1_-98.0,20.08400836100821,-97.96912193513501,,,,,,
GRID_20.1_-96.0,20.08400836100821,-95.96912193513501,,,,,,
GRID_20.1_-94.0,20.08400836100821,-93.96912193513501,,,,,,
GRID_20.1_-92.0,20.08400836100821,-91.96912193513501,,,,,,
GRID_20.1_-90.0,20.08400836100821,-89.96912193513501,,,,,,
GRID_20.1_-88.0,20.08400836100821,-87.96912193513501,,,,,,
GRID_20.1_-86.0,20.08400836100821,-85.96912193513501,,,,,,
GRID_20.1_-84.0,20.08400836100821,-83.96912193513501,,,,,,
GRID_20.1_-82.0,20.08400836100821,-81.96912193513501,,,,,,
GRID_20.1_-80.0,20.08400836100821,-79.96912193513501,,,,,,
GRID_20.1_-78.0,20.08400836100821,-77.96912193513501,,,,,,
GRID_20.1_-76.0,20.08400836100821,-75.96912193513501,,,,,,
GRID_20.1_-74.0,20.08400836100821,-73.96912193513501,,,,,,
GRID_20.1_-72.0,20.08400836100821,-71.96912193513501,,,,,,
GRID_20.1_-70.0,20.08400836100821,-69.96912193513501,,,,,,
GRID_20.1_-68.0,20.08400836100821,-67.96912193513501,,,,,,
GRID_20.1_-66.0,20.08400836100821,-65.96912193513501,,,,,,
