date,latitude,longitude,parameter,value,units,source
2025-09-27,52.75458775670237,-89.51612643225351,no2,5644766.75460233,molecules/cm²,Sample Data
2025-09-26,60.3357637618038,-152.84056671000317,no2,5548867.213546924,molecules/cm²,Sample Data
2025-09-04,65.55764633156534,-65.94150064936579,no2,3043488.2039299104,molecules/cm²,Sample Data
2025-09-10,63.1683247682589,-162.23922691253625,no2,8474404.811035672,molecules/cm²,Sample Data
2025-09-16,75.03042389350777,-74.68525869170651,no2,3984999.77505187,molecules/cm²,Sample Data
2025-09-07,10.388864708049008,-169.39275654796876,no2,7170208.239690414,molecules/cm²,Sample Data
2025-09-15,69.68445020770758,-88.74430595649856,no2,9509318.971144639,molecules/cm²,Sample Data
2025-09-05,12.071257890527853,-64.7397706364142,no2,5853272.116868425,molecules/cm²,Sample Data
2025-10-04,44.91985135993451,-175.32750440642354,no2,3513191.8495970094,molecules/cm²,Sample Data
2025-09-29,72.92001265520224,-52.360684519630965,no2,4256824.710118833,molecules/cm²,Sample Data
2025-09-24,49.168244504110326,-163.48213335525497,no2,9290243.28685966,molecules/cm²,Sample Data
2025-09-10,82.39388727930773,-144.69942094343355,no2,17796599.873908307,molecules/cm²,Sample Data
2025-09-16,64.45685002919961,-97.13411280523314,no2,13547422.681086779,molecules/cm²,Sample Data
2025-09-22,63.5946328134964,-53.960207275159334,no2,3871322.6150577283,molecules/cm²,Sample Data
2025-09-08,15.884228600669946,-122.93371530826731,no2,8254067.502341879,molecules/cm²,Sample Data
2025-10-04,16.065472496289825,-156.03662233692188,no2,3664089.6091455314,molecules/cm²,Sample Data
2025-09-05,21.732778200331452,-157.47173839079005,no2,12368344.026823506,molecules/cm²,Sample Data
2025-09-28,17.040496756096882,-148.82764330953756,no2,2869240.7991608283,molecules/cm²,Sample Data
2025-10-04,65.34226875218263,-55.86751351378477,no2,8528559.012855643,molecules/cm²,Sample Data
2025-09-06,64.7529487421364,-123.36252317187416,no2,3740123.904491678,molecules/cm²,Sample Data
2025-09-17,11.07951164723169,-81.48000563963201,no2,2842061.233622191,molecules/cm²,Sample Data
2025-10-03,17.061774120142008,-168.06612144425256,no2,6728815.708016705,molecules/cm²,Sample Data
2025-09-19,17.337562048825113,-118.35740221864774,no2,7939152.001608004,molecules/cm²,Sample Data
2025-10-03,35.972824081705056,-75.10131298339867,no2,1987760.5558898156,molecules/cm²,Sample Data
2025-09-05,57.63202381507328,-99.93948725321187,no2,2813398.0443994403,molecules/cm²,Sample Data
2025-09-22,11.147840521778857,-146.0838289655772,no2,9641448.128249416,molecules/cm²,Sample Data
2025-09-27,22.220082031107225,-94.36982788953715,no2,5417345.701596984,molecules/cm²,Sample Data
2025-10-01,80.81886978438756,-57.294091407101575,no2,7448932.92380832,molecules/cm²,Sample Data
2025-10-01,39.11274446548914,-105.18835687613574,no2,5740445.703140589,molecules/cm²,Sample Data
2025-09-14,70.84031325520021,-163.29495407959166,no2,4995796.6782013895,molecules/cm²,Sample Data
2025-09-15,77.90129814670478,-55.045226702891156,no2,7232957.740676274,molecules/cm²,Sample Data
2025-09-17,26.09418397812806,-144.38505344825262,no2,4226072.433481814,molecules/cm²,Sample Data
2025-09-29,73.36564832270909,-138.53316806181104,no2,5979210.720293701,molecules/cm²,Sample Data
2025-09-10,29.552089617692733,-135.7188059696488,no2,6443018.780481586,molecules/cm²,Sample Data
2025-09-07,75.81040101452898,-98.23742991861508,no2,3811545.097779314,molecules/cm²,Sample Data
2025-09-07,82.56854136401856,-125.66701587697476,no2,7101868.704745451,molecules/cm²,Sample Data
2025-09-19,84.2878856500505,-75.11148389525567,no2,3778871.6624440732,molecules/cm²,Sample Data
2025-09-27,28.75123369120785,-163.40033517507948,no2,5898721.867318209,molecules/cm²,Sample Data
2025-09-26,60.98835849251844,-148.98240822725577,no2,9207424.818835681,molecules/cm²,Sample Data
2025-09-20,17.734290162694947,-81.90942636899129,no2,4579101.828339053,molecules/cm²,Sample Data
2025-09-22,32.32263808819832,-129.34964879150354,no2,27425740.455328297,molecules/cm²,Sample Data
2025-09-12,10.812823861022377,-129.4037817645588,no2,4387871.013532795,molecules/cm²,Sample Data
2025-09-23,60.757742831822746,-55.61588493356068,no2,8815409.011979153,molecules/cm²,Sample Data
2025-09-24,57.38779091273494,-105.4530745439728,no2,5962221.597833689,molecules/cm²,Sample Data
2025-09-24,25.95459212681717,-108.0186031950459,no2,3604276.65276356,molecules/cm²,Sample Data
2025-09-16,69.22136070959155,-77.0947243156397,no2,6339174.787155738,molecules/cm²,Sample Data
2025-09-12,82.64889579806012,-88.2419070957697,no2,12455173.351835525,molecules/cm²,Sample Data
2025-10-02,56.36635474871958,-81.00361787672861,no2,4736415.254322325,molecules/cm²,Sample Data
2025-09-30,39.74887014656889,-151.06506571576602,no2,9739897.57909888,molecules/cm²,Sample Data
2025-09-08,16.101158548142482,-88.1885104696555,no2,6734495.451652806,molecules/cm²,Sample Data
2025-09-20,76.02699764788126,-67.7919921414295,no2,2595063.8310380704,molecules/cm²,Sample Data
2025-09-07,83.95007978671532,-56.857684940098366,no2,10461913.592665983,molecules/cm²,Sample Data
2025-09-10,38.349069259169084,-117.383291564665,no2,3344423.653203691,molecules/cm²,Sample Data
2025-09-10,77.9765788821052,-124.85113879789309,no2,2438194.076823686,molecules/cm²,Sample Data
2025-09-23,52.8604768903758,-127.32372871841577,no2,4364051.436979291,molecules/cm²,Sample Data
2025-09-12,18.814468508282864,-164.55367088515064,no2,8203615.9097286025,molecules/cm²,Sample Data
2025-10-01,40.01671696540186,-149.12415873197892,no2,9498752.313595682,molecules/cm²,Sample Data
2025-09-09,75.14493461420952,-142.8574287833581,no2,10632312.981886115,molecules/cm²,Sample Data
2025-09-18,51.70037789819384,-52.872913061944786,no2,4670733.771950832,molecules/cm²,Sample Data
2025-09-14,49.57758318147249,-64.15139521925076,no2,4955281.846686348,molecules/cm²,Sample Data
2025-09-18,15.657591031732695,-89.59655399613582,no2,6215692.261508932,molecules/cm²,Sample Data
2025-10-04,62.18115167384629,-98.17817704241587,no2,11054822.723453496,molecules/cm²,Sample Data
2025-09-19,81.90268055558846,-61.01693558301618,no2,3794829.3908216986,molecules/cm²,Sample Data
2025-10-01,44.17425645892847,-64.26570809418088,no2,3289958.1298247557,molecules/cm²,Sample Data
2025-10-01,39.12012879924041,-95.9097129830659,no2,4216087.973752729,molecules/cm²,Sample Data
2025-09-12,15.830097772373863,-104.12470545938663,no2,4585059.315729497,molecules/cm²,Sample Data
2025-09-24,30.98226303767093,-175.79892635574544,no2,2350036.198742301,molecules/cm²,Sample Data
2025-10-02,61.35483794154094,-74.20664743809667,no2,5068754.19984321,molecules/cm²,Sample Data
2025-09-13,78.93824138766696,-104.44885924649259,no2,7455381.067932387,molecules/cm²,Sample Data
2025-09-16,74.95479171253062,-58.74529716397828,no2,4616412.509215951,molecules/cm²,Sample Data
2025-09-18,46.0277561399766,-78.91170311442067,no2,3002907.319688135,molecules/cm²,Sample Data
2025-10-04,54.559803651410135,-160.44580415654133,no2,9595127.120967152,molecules/cm²,Sample Data
2025-09-12,14.7633872192501,-106.01940900845281,no2,4468193.230183034,molecules/cm²,Sample Data
2025-09-19,30.505530394802967,-126.07346469610353,no2,6012441.996140564,molecules/cm²,Sample Data
2025-09-06,66.24330621024788,-110.5349842461698,no2,4230421.3416430075,molecules/cm²,Sample Data
2025-09-08,67.67405613853829,-107.79387827165843,no2,3905367.3553957436,molecules/cm²,Sample Data
2025-09-04,25.378399637989368,-148.65897179714787,no2,10617192.643585792,molecules/cm²,Sample Data
2025-10-03,55.463097583816,-55.973366456366094,no2,6375508.250675984,molecules/cm²,Sample Data
2025-09-10,30.150436151898052,-173.9034591871414,no2,6901191.553868508,molecules/cm²,Sample Data
2025-09-25,49.0230775677845,-92.69548457293605,no2,4160075.8785085115,molecules/cm²,Sample Data
2025-10-03,82.59803240798674,-73.8698544223019,no2,8422461.49146277,molecules/cm²,Sample Data
2025-09-19,40.26121496592978,-66.03503165441515,no2,1462424.1524312391,molecules/cm²,Sample Data
2025-09-14,57.95210177306818,-77.99312568723975,no2,3884315.586634343,molecules/cm²,Sample Data
2025-10-01,20.227860669007732,-152.3146590038416,no2,5537398.907186021,molecules/cm²,Sample Data
2025-09-22,51.61117064066693,-97.23623818910326,no2,6077935.121220679,molecules/cm²,Sample Data
2025-09-09,36.11916002674752,-62.45936971581271,no2,8310540.925391515,molecules/cm²,Sample Data
2025-09-20,49.27017070112584,-141.26527129954644,no2,5117680.924896145,molecules/cm²,Sample Data
2025-09-27,21.030511069677843,-56.56231892450653,no2,6785974.956012233,molecules/cm²,Sample Data
2025-09-09,13.439594980347472,-171.38932287925743,no2,7224963.950222207,molecules/cm²,Sample Data
2025-09-14,34.65637077156312,-115.95964778092696,no2,2170243.161511747,molecules/cm²,Sample Data
2025-09-19,44.508936923767905,-110.15575582717089,no2,8514683.977754261,molecules/cm²,Sample Data
2025-09-11,20.41203794870576,-160.25264984340174,no2,7132075.581914498,molecules/cm²,Sample Data
2025-09-30,75.57382036408129,-126.48404213352134,no2,3415846.4125935338,molecules/cm²,Sample Data
2025-09-29,22.923990340122238,-93.21749399226647,no2,7334159.145100352,molecules/cm²,Sample Data
2025-09-25,36.07144108620126,-135.13925838308973,no2,4137647.746898794,molecules/cm²,Sample Data
2025-09-12,19.04769033254506,-168.46867061158278,no2,7984533.994823533,molecules/cm²,Sample Data
2025-09-30,34.75746349826166,-163.2627082210463,no2,4668880.836198898,molecules/cm²,Sample Data
2025-09-28,69.9557799181782,-174.88942182065713,no2,5730152.766580139,molecules/cm²,Sample Data
2025-09-20,38.29644739315545,-159.59290124689483,no2,14457595.08420737,molecules/cm²,Sample Data
2025-09-20,70.4650959844796,-144.0059057408635,no2,5891753.462171189,molecules/cm²,Sample Data
2025-09-17,79.30313193305749,-110.24321602164677,no2,5486591.3099032035,molecules/cm²,Sample Data
2025-09-27,37.668522967732926,-99.62687970106153,no2,4749454.5980087975,molecules/cm²,Sample Data
2025-09-06,19.98376964406087,-160.79391805219052,no2,5744291.880871083,molecules/cm²,Sample Data
2025-09-18,48.37580815867496,-63.62311110066409,no2,3002980.288739019,molecules/cm²,Sample Data
2025-10-01,65.30539045703642,-166.3670083507775,no2,2351241.8792874515,molecules/cm²,Sample Data
2025-09-10,34.155937418738375,-177.39074428889558,no2,5596393.7383220885,molecules/cm²,Sample Data
2025-09-28,35.71951482086952,-149.68186649852584,no2,3479835.7984046577,molecules/cm²,Sample Data
2025-09-16,69.18784289555038,-91.71669851121635,no2,19514385.62787102,molecules/cm²,Sample Data
2025-09-11,51.8306699462828,-84.21307819866132,no2,3945126.7284287075,molecules/cm²,Sample Data
2025-09-12,19.56852270966728,-123.88425899014169,no2,7692274.970120253,molecules/cm²,Sample Data
2025-09-30,28.32648665984909,-101.01782110183554,no2,4663659.631000738,molecules/cm²,Sample Data
2025-09-04,55.433111451766536,-51.75301765691265,no2,4861611.476883993,molecules/cm²,Sample Data
2025-10-03,16.591571840510788,-69.39372268130099,no2,1725495.4612068136,molecules/cm²,Sample Data
2025-09-26,77.2574068469819,-157.46143261168186,no2,5879505.187715482,molecules/cm²,Sample Data
2025-09-25,10.397500479820406,-60.73857029888089,no2,8486065.078338116,molecules/cm²,Sample Data
2025-09-22,22.816569054254934,-146.47263248415783,no2,7153913.197170091,molecules/cm²,Sample Data
2025-09-16,45.7464613094809,-110.44522483416164,no2,8169425.025571597,molecules/cm²,Sample Data
2025-09-25,24.028281141814254,-79.96591868504821,no2,3420008.2623434695,molecules/cm²,Sample Data
2025-09-04,49.73800173858375,-84.28786611919654,no2,7417197.325977179,molecules/cm²,Sample Data
2025-09-08,31.647291493019182,-100.61939448258777,no2,7898047.218142848,molecules/cm²,Sample Data
2025-09-09,54.54123231684241,-138.31651501926314,no2,5418876.599159963,molecules/cm²,Sample Data
2025-09-26,20.08110077042307,-136.24144383479032,no2,2676156.6155105843,molecules/cm²,Sample Data
2025-10-04,16.59010834319926,-91.00569877562167,no2,6045539.178111402,molecules/cm²,Sample Data
2025-09-14,67.0170894917265,-91.40464611088919,no2,17804096.622414947,molecules/cm²,Sample Data
2025-09-08,18.002443758507702,-76.74237150435988,no2,3983983.5192122003,molecules/cm²,Sample Data
2025-09-17,82.37701829998845,-72.01947698759521,no2,4179896.412741683,molecules/cm²,Sample Data
2025-10-01,64.11974130634579,-59.56157493333755,no2,2896691.3842424736,molecules/cm²,Sample Data
2025-09-12,20.48292824697171,-70.56225902142464,no2,7892501.1521849325,molecules/cm²,Sample Data
2025-09-22,23.980374009110808,-72.73275202993636,no2,7414761.359156292,molecules/cm²,Sample Data
2025-09-07,49.22990685768395,-93.52436130949398,no2,8122291.443013609,molecules/cm²,Sample Data
2025-09-11,43.89614509742794,-91.21233175577278,no2,2295270.8735121437,molecules/cm²,Sample Data
2025-09-09,44.700983925220484,-130.997224174762,no2,1684238.588280182,molecules/cm²,Sample Data
2025-09-18,36.65218388637969,-104.92678478220365,no2,11471790.835635051,molecules/cm²,Sample Data
2025-09-11,50.766464583549144,-130.09414122148252,no2,6082994.03094394,molecules/cm²,Sample Data
2025-09-22,34.961183943436325,-123.90134139226245,no2,2507409.3043325357,molecules/cm²,Sample Data
2025-09-18,20.445405449754045,-136.4622700945788,no2,5355464.099895572,molecules/cm²,Sample Data
2025-10-02,52.98631369430415,-83.6100815519241,no2,9131108.041608619,molecules/cm²,Sample Data
2025-09-08,33.37915508466612,-160.28226563474234,no2,4204098.680324666,molecules/cm²,Sample Data
2025-09-08,63.554806166771066,-153.40920288796977,no2,6543105.388382834,molecules/cm²,Sample Data
2025-09-09,35.65613115369306,-66.02046722097258,no2,1754331.7026436075,molecules/cm²,Sample Data
2025-09-18,55.29684040543844,-120.58997149338182,no2,7556391.844814157,molecules/cm²,Sample Data
2025-09-18,21.243807051158033,-76.35160244865803,no2,10931134.277559206,molecules/cm²,Sample Data
2025-09-07,54.883202590392024,-178.4136005986542,no2,4253299.57177753,molecules/cm²,Sample Data
2025-09-08,28.884929418021457,-109.4458223648125,no2,2990966.7750849742,molecules/cm²,Sample Data
2025-09-14,31.594721235679458,-124.93240788533723,no2,3835725.7028852543,molecules/cm²,Sample Data
2025-10-03,53.967237401259794,-160.06431759490957,no2,4711811.086932121,molecules/cm²,Sample Data
2025-09-15,54.472217894411614,-85.6075738118879,no2,4325627.853243863,molecules/cm²,Sample Data
2025-09-27,62.24881179076692,-106.53268613340283,no2,3987504.271699805,molecules/cm²,Sample Data
2025-09-17,15.799079911659044,-171.04019988226156,no2,10333737.48099007,molecules/cm²,Sample Data
2025-09-26,79.41763846800822,-58.53228808002807,no2,4571551.246278668,molecules/cm²,Sample Data
2025-09-26,23.97406596205905,-158.48233365225232,no2,4260338.932222499,molecules/cm²,Sample Data
2025-09-26,75.24222715465962,-60.290555259741595,no2,7052431.290261651,molecules/cm²,Sample Data
2025-09-13,65.81872388824667,-130.69025920987866,no2,2732272.51159243,molecules/cm²,Sample Data
2025-09-12,10.347401725345215,-75.6290516822585,no2,4852437.193466112,molecules/cm²,Sample Data
2025-09-10,79.22201738488637,-67.74264172031559,no2,3355898.515382357,molecules/cm²,Sample Data
2025-09-20,65.31259360823113,-134.89608375349042,no2,4317815.036820209,molecules/cm²,Sample Data
2025-09-28,28.61698320678639,-61.342569825713255,no2,5617110.702094898,molecules/cm²,Sample Data
2025-09-27,41.41940871284109,-115.21218954386764,no2,9060302.559555307,molecules/cm²,Sample Data
2025-09-21,26.50729105608228,-143.91366755817563,no2,3801445.6472702906,molecules/cm²,Sample Data
2025-09-23,23.352697515231355,-93.74014163782762,no2,16824148.335081693,molecules/cm²,Sample Data
2025-09-11,50.13022892002439,-68.11783767420458,no2,2386524.5316630905,molecules/cm²,Sample Data
2025-09-16,54.65387629900329,-114.71464865693846,no2,2726824.2134350073,molecules/cm²,Sample Data
2025-10-03,36.20402492869998,-76.02833713034498,no2,2072721.7570553857,molecules/cm²,Sample Data
2025-10-03,12.741225088607116,-155.21059631372336,no2,6271667.542873275,molecules/cm²,Sample Data
2025-09-21,63.55443998423712,-141.7741917012737,no2,9657548.687829329,molecules/cm²,Sample Data
2025-09-21,43.05720602036711,-111.82926498741459,no2,11945421.93891951,molecules/cm²,Sample Data
2025-09-26,35.077210848286164,-166.61240768692898,no2,5341612.935732467,molecules/cm²,Sample Data
2025-09-13,37.99819872098147,-57.00498992262774,no2,5563937.617665317,molecules/cm²,Sample Data
2025-09-21,83.4198576711971,-75.90252970680426,no2,8673275.127577515,molecules/cm²,Sample Data
2025-09-28,40.59883715236335,-67.29081119850194,no2,3789576.9505047505,molecules/cm²,Sample Data
2025-09-25,11.478290331577313,-92.65394333216531,no2,3744663.9016794106,molecules/cm²,Sample Data
2025-09-22,52.708263832262524,-135.89473803349517,no2,2925383.3665707265,molecules/cm²,Sample Data
2025-09-17,28.237914324959057,-167.07261894128513,no2,7698216.334240017,molecules/cm²,Sample Data
2025-09-19,70.51376117219395,-101.58433771699265,no2,12276514.70195509,molecules/cm²,Sample Data
2025-09-19,31.986079769575994,-153.35204159594326,no2,3257450.257917409,molecules/cm²,Sample Data
2025-09-04,57.49305811832204,-168.69974805645458,no2,6344294.805070535,molecules/cm²,Sample Data
2025-09-18,76.95037833077312,-125.21480842297527,no2,2883291.8758173715,molecules/cm²,Sample Data
2025-10-04,35.18993928623763,-98.78103476437737,no2,10405897.327716786,molecules/cm²,Sample Data
2025-09-09,56.81116808868505,-145.1517266930261,no2,2243272.906774027,molecules/cm²,Sample Data
2025-09-24,37.20684209994591,-79.40151198382577,no2,5989441.539457825,molecules/cm²,Sample Data
2025-09-13,20.50848818248394,-80.7312467592311,no2,5135272.381591106,molecules/cm²,Sample Data
2025-09-26,83.9025484181301,-106.44903940434713,no2,4556851.413739301,molecules/cm²,Sample Data
2025-09-11,30.150801953870957,-177.07898991838474,no2,10564629.11901615,molecules/cm²,Sample Data
2025-09-12,40.19125326977354,-89.15003908908243,no2,5870396.398398084,molecules/cm²,Sample Data
2025-09-16,49.42676367270144,-52.02771650853822,no2,4916012.69389331,molecules/cm²,Sample Data
2025-09-09,61.238789233411104,-90.14115851074493,no2,2386178.0627811234,molecules/cm²,Sample Data
2025-09-29,58.856529126389816,-107.95685967294686,no2,7102318.426512655,molecules/cm²,Sample Data
2025-09-25,17.993404759650577,-86.37366438780155,no2,6125769.058944204,molecules/cm²,Sample Data
2025-09-10,59.877750590969164,-101.93280814362507,no2,8809537.434815891,molecules/cm²,Sample Data
2025-09-24,72.85802223837219,-105.47173083667792,no2,6529278.315914751,molecules/cm²,Sample Data
2025-09-14,22.471252656705957,-173.89442431924283,no2,1648109.2755914165,molecules/cm²,Sample Data
2025-09-22,16.77527204332059,-156.0317803117348,no2,3969858.852496598,molecules/cm²,Sample Data
2025-09-20,36.67545373487118,-142.46981421980902,no2,2667545.8531661914,molecules/cm²,Sample Data
2025-09-25,55.78035002559682,-86.20072805415226,no2,15258653.281444415,molecules/cm²,Sample Data
2025-09-04,64.94290729076877,-58.21213388778146,no2,4628406.418540218,molecules/cm²,Sample Data
2025-09-22,50.48820841811451,-144.91154108901466,no2,4041720.74760582,molecules/cm²,Sample Data
2025-09-05,54.76321366876669,-115.47238786383927,no2,5728732.770908878,molecules/cm²,Sample Data
2025-09-12,45.56779815252772,-98.9667683823512,no2,5896813.683580458,molecules/cm²,Sample Data
2025-09-13,61.6301797320802,-115.5861288931942,no2,4558817.664692315,molecules/cm²,Sample Data
2025-09-21,15.695005777721658,-120.24140334105296,no2,7394180.793266926,molecules/cm²,Sample Data
2025-09-22,54.26730001518153,-144.62113216010485,no2,8765001.301391304,molecules/cm²,Sample Data
2025-09-20,70.55726888625709,-139.10244761477657,no2,2786581.281828828,molecules/cm²,Sample Data
2025-09-11,75.47093769073062,-109.55287684081344,no2,4813222.568904732,molecules/cm²,Sample Data
2025-09-08,66.92768841541374,-96.93657990654596,no2,8178023.694707603,molecules/cm²,Sample Data
2025-09-18,46.70687227323553,-147.54315884830584,no2,6780694.16988384,molecules/cm²,Sample Data
2025-09-29,13.86968549940325,-89.88722251059978,no2,8115142.893330252,molecules/cm²,Sample Data
2025-09-12,62.306520043513,-175.58702278384615,no2,5762741.228116186,molecules/cm²,Sample Data
2025-09-30,18.64615159354633,-154.96212638786804,no2,5284150.48225838,molecules/cm²,Sample Data
2025-09-21,73.34120489013029,-67.93445537138925,no2,7577927.843579546,molecules/cm²,Sample Data
2025-09-17,58.34099879693666,-112.08350511074804,no2,2669548.8306613485,molecules/cm²,Sample Data
2025-09-08,15.771490122190688,-164.32630484895375,no2,6924086.387689444,molecules/cm²,Sample Data
2025-09-26,43.07741213111212,-111.06553275746298,no2,4908918.338870873,molecules/cm²,Sample Data
2025-09-28,69.30423736292227,-109.86613199120616,no2,4325916.013116265,molecules/cm²,Sample Data
2025-09-16,49.01260824090489,-84.07875030215175,no2,2744935.7165899533,molecules/cm²,Sample Data
